datatrade_id,dataprice, datasize, databid, dataask, datavolume, datatime
34106333,11261.54000000,0.02541981,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:52 GMT-0800 (PST)
34106333,11261.54000000,0.02541981,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:53 GMT-0800 (PST)
34106333,11261.54000000,0.02541981,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:54 GMT-0800 (PST)
34106333,11261.54000000,0.02541981,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:55 GMT-0800 (PST)
34106333,11261.54000000,0.02541981,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:56 GMT-0800 (PST)
34106333,11261.54000000,0.02541981,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:57 GMT-0800 (PST)
34106336,11261.53000000,0.01984208,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:58 GMT-0800 (PST)
34106336,11261.53000000,0.01984208,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:59 GMT-0800 (PST)
34106336,11261.53000000,0.01984208,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:02:00 GMT-0800 (PST)
34106336,11261.53000000,0.01984208,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:02:01 GMT-0800 (PST)
34106336,11261.53000000,0.01984208,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:02:02 GMT-0800 (PST)
34106336,11261.53000000,0.01984208,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:02:03 GMT-0800 (PST)
34106336,11261.53000000,0.01984208,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:02:04 GMT-0800 (PST)
34106336,11261.53000000,0.01984208,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:02:05 GMT-0800 (PST)
34106336,11261.53000000,0.01984208,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:02:06 GMT-0800 (PST)
34106336,11261.53000000,0.01984208,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:02:07 GMT-0800 (PST)
34106336,11261.53000000,0.01984208,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:02:08 GMT-0800 (PST)
34106336,11261.53000000,0.01984208,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:09 GMT-0800 (PST)
34106336,11261.53000000,0.01984208,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:10 GMT-0800 (PST)
34106336,11261.53000000,0.01984208,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:11 GMT-0800 (PST)
34106336,11261.53000000,0.01984208,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:12 GMT-0800 (PST)
34106336,11261.53000000,0.01984208,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:13 GMT-0800 (PST)
34106336,11261.53000000,0.01984208,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:14 GMT-0800 (PST)
34106336,11261.53000000,0.01984208,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:15 GMT-0800 (PST)
34106336,11261.53000000,0.01984208,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:16 GMT-0800 (PST)
34106336,11261.53000000,0.01984208,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:17 GMT-0800 (PST)
34106336,11261.53000000,0.01984208,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:18 GMT-0800 (PST)
34106338,11261.54000000,0.98991288,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:18 GMT-0800 (PST)
34106339,11261.53000000,0.27880000,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:20 GMT-0800 (PST)
34106339,11261.53000000,0.27880000,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:21 GMT-0800 (PST)
